date,year,month,day,day_of_week,is_weekend,WeatherStationName_en,rain_mm_imputed,rain_trace_flag,rain_occurrence_flag,index_right,District_no,District
2025/2/16,2025,2,16,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/17,2025,2,17,Monday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/2/18,2025,2,18,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/19,2025,2,19,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/20,2025,2,20,Thursday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/2/21,2025,2,21,Friday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/2/22,2025,2,22,Saturday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/2/23,2025,2,23,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/24,2025,2,24,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/25,2025,2,25,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/26,2025,2,26,Wednesday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/2/27,2025,2,27,Thursday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/2/28,2025,2,28,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/1,2025,3,1,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/3/2,2025,3,2,Sunday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/3/3,2025,3,3,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/4,2025,3,4,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/5,2025,3,5,Wednesday,0,Tate's Cairn,4.5,0,1,7,H,Wong Tai Sin
2025/3/6,2025,3,6,Thursday,0,Tate's Cairn,8,0,1,7,H,Wong Tai Sin
2025/3/7,2025,3,7,Friday,0,Tate's Cairn,4,0,1,7,H,Wong Tai Sin
2025/3/8,2025,3,8,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/9,2025,3,9,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/10,2025,3,10,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/11,2025,3,11,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/12,2025,3,12,Wednesday,0,Tate's Cairn,7,0,1,7,H,Wong Tai Sin
2025/3/13,2025,3,13,Thursday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/3/14,2025,3,14,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/15,2025,3,15,Saturday,1,Tate's Cairn,17.5,0,1,7,H,Wong Tai Sin
2025/3/16,2025,3,16,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/17,2025,3,17,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/18,2025,3,18,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/19,2025,3,19,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/20,2025,3,20,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/21,2025,3,21,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/22,2025,3,22,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/23,2025,3,23,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/24,2025,3,24,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/25,2025,3,25,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/26,2025,3,26,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/27,2025,3,27,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/3/28,2025,3,28,Friday,0,Tate's Cairn,3,0,1,7,H,Wong Tai Sin
2025/3/29,2025,3,29,Saturday,1,Tate's Cairn,3,0,1,7,H,Wong Tai Sin
2025/3/30,2025,3,30,Sunday,1,Tate's Cairn,4,0,1,7,H,Wong Tai Sin
2025/3/31,2025,3,31,Monday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/4/1,2025,4,1,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/2,2025,4,2,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/3,2025,4,3,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/4,2025,4,4,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/5,2025,4,5,Saturday,1,Tate's Cairn,9,0,1,7,H,Wong Tai Sin
2025/4/6,2025,4,6,Sunday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/4/7,2025,4,7,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/8,2025,4,8,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/9,2025,4,9,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/10,2025,4,10,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/11,2025,4,11,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/12,2025,4,12,Saturday,1,Tate's Cairn,11.5,0,1,7,H,Wong Tai Sin
2025/4/13,2025,4,13,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/14,2025,4,14,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/15,2025,4,15,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/16,2025,4,16,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/17,2025,4,17,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/18,2025,4,18,Friday,0,Tate's Cairn,5.5,0,1,7,H,Wong Tai Sin
2025/4/19,2025,4,19,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/20,2025,4,20,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/21,2025,4,21,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/22,2025,4,22,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/23,2025,4,23,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/24,2025,4,24,Thursday,0,Tate's Cairn,5,0,1,7,H,Wong Tai Sin
2025/4/25,2025,4,25,Friday,0,Tate's Cairn,30.5,0,1,7,H,Wong Tai Sin
2025/4/26,2025,4,26,Saturday,1,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/4/27,2025,4,27,Sunday,1,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/4/28,2025,4,28,Monday,0,Tate's Cairn,3,0,1,7,H,Wong Tai Sin
2025/4/29,2025,4,29,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/4/30,2025,4,30,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/1,2025,5,1,Thursday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/5/2,2025,5,2,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/3,2025,5,3,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/4,2025,5,4,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/5,2025,5,5,Monday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/5/6,2025,5,6,Tuesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/5/7,2025,5,7,Wednesday,0,Tate's Cairn,22,0,1,7,H,Wong Tai Sin
2025/5/8,2025,5,8,Thursday,0,Tate's Cairn,3.5,0,1,7,H,Wong Tai Sin
2025/5/9,2025,5,9,Friday,0,Tate's Cairn,10,0,1,7,H,Wong Tai Sin
2025/5/10,2025,5,10,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/11,2025,5,11,Sunday,1,Tate's Cairn,3.5,0,1,7,H,Wong Tai Sin
2025/5/12,2025,5,12,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/13,2025,5,13,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/14,2025,5,14,Wednesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/5/15,2025,5,15,Thursday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/5/16,2025,5,16,Friday,0,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2025/5/17,2025,5,17,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/5/18,2025,5,18,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/19,2025,5,19,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/20,2025,5,20,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/21,2025,5,21,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/22,2025,5,22,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/23,2025,5,23,Friday,0,Tate's Cairn,11.5,0,1,7,H,Wong Tai Sin
2025/5/24,2025,5,24,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/5/25,2025,5,25,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/26,2025,5,26,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/27,2025,5,27,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/5/28,2025,5,28,Wednesday,0,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2025/5/29,2025,5,29,Thursday,0,Tate's Cairn,36.5,0,1,7,H,Wong Tai Sin
2025/5/30,2025,5,30,Friday,0,Tate's Cairn,40,0,1,7,H,Wong Tai Sin
2025/5/31,2025,5,31,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/6/1,2025,6,1,Sunday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/6/2,2025,6,2,Monday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/6/3,2025,6,3,Tuesday,0,Tate's Cairn,5.5,0,1,7,H,Wong Tai Sin
2025/6/4,2025,6,4,Wednesday,0,Tate's Cairn,11,0,1,7,H,Wong Tai Sin
2025/6/5,2025,6,5,Thursday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/6/6,2025,6,6,Friday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/6/7,2025,6,7,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/6/8,2025,6,8,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/6/9,2025,6,9,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/6/10,2025,6,10,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/6/11,2025,6,11,Wednesday,0,Tate's Cairn,6.5,0,1,7,H,Wong Tai Sin
2025/6/12,2025,6,12,Thursday,0,Tate's Cairn,16.5,0,1,7,H,Wong Tai Sin
2025/6/13,2025,6,13,Friday,0,Tate's Cairn,43.5,0,1,7,H,Wong Tai Sin
2025/6/14,2025,6,14,Saturday,1,Tate's Cairn,10,0,1,7,H,Wong Tai Sin
2025/6/15,2025,6,15,Sunday,1,Tate's Cairn,3.5,0,1,7,H,Wong Tai Sin
2025/6/16,2025,6,16,Monday,0,Tate's Cairn,6.5,0,1,7,H,Wong Tai Sin
2025/6/17,2025,6,17,Tuesday,0,Tate's Cairn,60.5,0,1,7,H,Wong Tai Sin
2025/6/18,2025,6,18,Wednesday,0,Tate's Cairn,9,0,1,7,H,Wong Tai Sin
2025/6/19,2025,6,19,Thursday,0,Tate's Cairn,18.5,0,1,7,H,Wong Tai Sin
2025/6/20,2025,6,20,Friday,0,Tate's Cairn,15,0,1,7,H,Wong Tai Sin
2025/6/21,2025,6,21,Saturday,1,Tate's Cairn,17,0,1,7,H,Wong Tai Sin
2025/6/22,2025,6,22,Sunday,1,Tate's Cairn,15,0,1,7,H,Wong Tai Sin
2025/6/23,2025,6,23,Monday,0,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/6/24,2025,6,24,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/6/25,2025,6,25,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/6/26,2025,6,26,Thursday,0,Tate's Cairn,41,0,1,7,H,Wong Tai Sin
2025/6/27,2025,6,27,Friday,0,Tate's Cairn,25,0,1,7,H,Wong Tai Sin
2025/6/28,2025,6,28,Saturday,1,Tate's Cairn,36.5,0,1,7,H,Wong Tai Sin
2025/6/29,2025,6,29,Sunday,1,Tate's Cairn,27,0,1,7,H,Wong Tai Sin
2025/6/30,2025,6,30,Monday,0,Tate's Cairn,46,0,1,7,H,Wong Tai Sin
2025/7/1,2025,7,1,Tuesday,0,Tate's Cairn,22,0,1,7,H,Wong Tai Sin
2025/7/2,2025,7,2,Wednesday,0,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2025/7/3,2025,7,3,Thursday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/7/4,2025,7,4,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/5,2025,7,5,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/6,2025,7,6,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/7,2025,7,7,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/8,2025,7,8,Tuesday,0,Tate's Cairn,7,0,1,7,H,Wong Tai Sin
2025/7/9,2025,7,9,Wednesday,0,Tate's Cairn,20.5,0,1,7,H,Wong Tai Sin
2025/7/10,2025,7,10,Thursday,0,Tate's Cairn,94,0,1,7,H,Wong Tai Sin
2025/7/11,2025,7,11,Friday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/7/12,2025,7,12,Saturday,1,Tate's Cairn,41,0,1,7,H,Wong Tai Sin
2025/7/13,2025,7,13,Sunday,1,Tate's Cairn,4.5,0,1,7,H,Wong Tai Sin
2025/7/14,2025,7,14,Monday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/7/15,2025,7,15,Tuesday,0,Tate's Cairn,16,0,1,7,H,Wong Tai Sin
2025/7/16,2025,7,16,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/17,2025,7,17,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/18,2025,7,18,Friday,0,Tate's Cairn,23,0,1,7,H,Wong Tai Sin
2025/7/19,2025,7,19,Saturday,1,Tate's Cairn,18,0,1,7,H,Wong Tai Sin
2025/7/20,2025,7,20,Sunday,1,Tate's Cairn,151,0,1,7,H,Wong Tai Sin
2025/7/21,2025,7,21,Monday,0,Tate's Cairn,39.5,0,1,7,H,Wong Tai Sin
2025/7/22,2025,7,22,Tuesday,0,Tate's Cairn,77,0,1,7,H,Wong Tai Sin
2025/7/23,2025,7,23,Wednesday,0,Tate's Cairn,17.5,0,1,7,H,Wong Tai Sin
2025/7/24,2025,7,24,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/25,2025,7,25,Friday,0,Tate's Cairn,33,0,1,7,H,Wong Tai Sin
2025/7/26,2025,7,26,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/27,2025,7,27,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/28,2025,7,28,Monday,0,Tate's Cairn,4,0,1,7,H,Wong Tai Sin
2025/7/29,2025,7,29,Tuesday,0,Tate's Cairn,65.5,0,1,7,H,Wong Tai Sin
2025/7/30,2025,7,30,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/7/31,2025,7,31,Thursday,0,Tate's Cairn,4,0,1,7,H,Wong Tai Sin
2025/8/1,2025,8,1,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/2,2025,8,2,Saturday,1,Tate's Cairn,190.5,0,1,7,H,Wong Tai Sin
2025/8/3,2025,8,3,Sunday,1,Tate's Cairn,105.5,0,1,7,H,Wong Tai Sin
2025/8/4,2025,8,4,Monday,0,Tate's Cairn,175.5,0,1,7,H,Wong Tai Sin
2025/8/5,2025,8,5,Tuesday,0,Tate's Cairn,348.5,0,1,7,H,Wong Tai Sin
2025/8/6,2025,8,6,Wednesday,0,Tate's Cairn,14,0,1,7,H,Wong Tai Sin
2025/8/7,2025,8,7,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/8,2025,8,8,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/9,2025,8,9,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/10,2025,8,10,Sunday,1,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/8/11,2025,8,11,Monday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/8/12,2025,8,12,Tuesday,0,Tate's Cairn,14,0,1,7,H,Wong Tai Sin
2025/8/13,2025,8,13,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/14,2025,8,14,Thursday,0,Tate's Cairn,87,0,1,7,H,Wong Tai Sin
2025/8/15,2025,8,15,Friday,0,Tate's Cairn,10,0,1,7,H,Wong Tai Sin
2025/8/16,2025,8,16,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/17,2025,8,17,Sunday,1,Tate's Cairn,56.5,0,1,7,H,Wong Tai Sin
2025/8/18,2025,8,18,Monday,0,Tate's Cairn,129.5,0,1,7,H,Wong Tai Sin
2025/8/19,2025,8,19,Tuesday,0,Tate's Cairn,55.5,0,1,7,H,Wong Tai Sin
2025/8/20,2025,8,20,Wednesday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/8/21,2025,8,21,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/22,2025,8,22,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/23,2025,8,23,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/8/24,2025,8,24,Sunday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/8/25,2025,8,25,Monday,0,Tate's Cairn,3,0,1,7,H,Wong Tai Sin
2025/8/26,2025,8,26,Tuesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/8/27,2025,8,27,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/8/28,2025,8,28,Thursday,0,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/8/29,2025,8,29,Friday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/8/30,2025,8,30,Saturday,1,Tate's Cairn,14,0,1,7,H,Wong Tai Sin
2025/8/31,2025,8,31,Sunday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/9/1,2025,9,1,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/2,2025,9,2,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/3,2025,9,3,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/4,2025,9,4,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/5,2025,9,5,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/6,2025,9,6,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/7,2025,9,7,Sunday,1,Tate's Cairn,56.5,0,1,7,H,Wong Tai Sin
2025/9/8,2025,9,8,Monday,0,Tate's Cairn,56.5,0,1,7,H,Wong Tai Sin
2025/9/9,2025,9,9,Tuesday,0,Tate's Cairn,12,0,1,7,H,Wong Tai Sin
2025/9/10,2025,9,10,Wednesday,0,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2025/9/11,2025,9,11,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/12,2025,9,12,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/13,2025,9,13,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/9/14,2025,9,14,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/15,2025,9,15,Monday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/9/16,2025,9,16,Tuesday,0,Tate's Cairn,7.5,0,1,7,H,Wong Tai Sin
2025/9/17,2025,9,17,Wednesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/9/18,2025,9,18,Thursday,0,Tate's Cairn,5.5,0,1,7,H,Wong Tai Sin
2025/9/19,2025,9,19,Friday,0,Tate's Cairn,3,0,1,7,H,Wong Tai Sin
2025/9/20,2025,9,20,Saturday,1,Tate's Cairn,68,0,1,7,H,Wong Tai Sin
2025/9/21,2025,9,21,Sunday,1,Tate's Cairn,102.5,0,1,7,H,Wong Tai Sin
2025/9/22,2025,9,22,Monday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/9/23,2025,9,23,Tuesday,0,Tate's Cairn,9.5,0,1,7,H,Wong Tai Sin
2025/9/24,2025,9,24,Wednesday,0,Tate's Cairn,185.5,0,1,7,H,Wong Tai Sin
2025/9/25,2025,9,25,Thursday,0,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/9/26,2025,9,26,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/27,2025,9,27,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/9/28,2025,9,28,Sunday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/9/29,2025,9,29,Monday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/9/30,2025,9,30,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/1,2025,10,1,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/2,2025,10,2,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/3,2025,10,3,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/4,2025,10,4,Saturday,1,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/10/5,2025,10,5,Sunday,1,Tate's Cairn,10.5,0,1,7,H,Wong Tai Sin
2025/10/6,2025,10,6,Monday,0,Tate's Cairn,6.5,0,1,7,H,Wong Tai Sin
2025/10/7,2025,10,7,Tuesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/10/8,2025,10,8,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/9,2025,10,9,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/10,2025,10,10,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/11,2025,10,11,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/12,2025,10,12,Sunday,1,Tate's Cairn,10.5,0,1,7,H,Wong Tai Sin
2025/10/13,2025,10,13,Monday,0,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/10/14,2025,10,14,Tuesday,0,Tate's Cairn,7.5,0,1,7,H,Wong Tai Sin
2025/10/15,2025,10,15,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/16,2025,10,16,Thursday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/10/17,2025,10,17,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/18,2025,10,18,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/19,2025,10,19,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/20,2025,10,20,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/21,2025,10,21,Tuesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/10/22,2025,10,22,Wednesday,0,Tate's Cairn,4,0,1,7,H,Wong Tai Sin
2025/10/23,2025,10,23,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/24,2025,10,24,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/25,2025,10,25,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/26,2025,10,26,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/27,2025,10,27,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/28,2025,10,28,Tuesday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/10/29,2025,10,29,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/30,2025,10,30,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/10/31,2025,10,31,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/1,2025,11,1,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/2,2025,11,2,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/3,2025,11,3,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/4,2025,11,4,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/5,2025,11,5,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/6,2025,11,6,Thursday,0,Tate's Cairn,4.5,0,1,7,H,Wong Tai Sin
2025/11/7,2025,11,7,Friday,0,Tate's Cairn,22.5,0,1,7,H,Wong Tai Sin
2025/11/8,2025,11,8,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/11/9,2025,11,9,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/10,2025,11,10,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/11,2025,11,11,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/12,2025,11,12,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/13,2025,11,13,Thursday,0,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/11/14,2025,11,14,Friday,0,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2025/11/15,2025,11,15,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/16,2025,11,16,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/11/17,2025,11,17,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
